0.000000,0.000000,1.000000,0.000000
0.445738,0.000000,0.895163,0.000000
0.277913,0.348492,0.895163,0.000000
-0.099186,0.434563,0.895163,0.000000
-0.401596,0.193399,0.895163,0.000000
-0.401596,-0.193399,0.895163,0.000000
-0.099186,-0.434563,0.895163,0.000000
0.277913,-0.348492,0.895163,0.000000
0.739009,0.000000,0.673696,0.000000
0.640000,0.369504,0.673696,0.000000
0.369504,0.640000,0.673696,0.000000
0.000000,0.739009,0.673696,0.000000
-0.369504,0.640000,0.673696,0.000000
-0.640000,0.369504,0.673696,0.000000
-0.739009,0.000000,0.673696,0.000000
-0.640000,-0.369504,0.673696,0.000000
-0.369504,-0.640000,0.673696,0.000000
-0.000000,-0.739009,0.673696,0.000000
0.369504,-0.640000,0.673696,0.000000
0.640000,-0.369504,0.673696,0.000000
0.932472,0.000000,0.361242,0.000000
0.851856,0.379271,0.361242,0.000000
0.623946,0.692962,0.361242,0.000000
0.288150,0.886834,0.361242,0.000000
-0.097470,0.927364,0.361242,0.000000
-0.466236,0.807545,0.361242,0.000000
-0.754386,0.548093,0.361242,0.000000
-0.912095,0.193872,0.361242,0.000000
-0.912095,-0.193872,0.361242,0.000000
-0.754386,-0.548093,0.361242,0.000000
-0.466236,-0.807545,0.361242,0.000000
-0.097470,-0.927364,0.361242,0.000000
0.288150,-0.886834,0.361242,0.000000
0.623946,-0.692962,0.361242,0.000000
0.851856,-0.379271,0.361242,0.000000
1.000000,0.000000,0.000000,0.000000
0.932472,0.361242,0.000000,0.000000
0.739009,0.673696,0.000000,0.000000
0.445738,0.895163,0.000000,0.000000
0.092268,0.995734,0.000000,0.000000
-0.273663,0.961826,0.000000,0.000000
-0.602635,0.798017,0.000000,0.000000
-0.850217,0.526432,0.000000,0.000000
-0.982973,0.183750,0.000000,0.000000
-0.982973,-0.183750,0.000000,0.000000
-0.850217,-0.526432,0.000000,0.000000
-0.602635,-0.798017,0.000000,0.000000
-0.273663,-0.961826,0.000000,0.000000
0.092268,-0.995734,0.000000,0.000000
0.445738,-0.895163,0.000000,0.000000
0.739009,-0.673696,0.000000,0.000000
0.932472,-0.361242,0.000000,0.000000
0.932472,0.000000,-0.361242,0.000000
0.851856,0.379271,-0.361242,0.000000
0.623946,0.692962,-0.361242,0.000000
0.288150,0.886834,-0.361242,0.000000
-0.097470,0.927364,-0.361242,0.000000
-0.466236,0.807545,-0.361242,0.000000
-0.754386,0.548093,-0.361242,0.000000
-0.912095,0.193872,-0.361242,0.000000
-0.912095,-0.193872,-0.361242,0.000000
-0.754386,-0.548093,-0.361242,0.000000
-0.466236,-0.807545,-0.361242,0.000000
-0.097470,-0.927364,-0.361242,0.000000
0.288150,-0.886834,-0.361242,0.000000
0.623946,-0.692962,-0.361242,0.000000
0.851856,-0.379271,-0.361242,0.000000
0.739009,0.000000,-0.673696,0.000000
0.640000,0.369504,-0.673696,0.000000
0.369504,0.640000,-0.673696,0.000000
0.000000,0.739009,-0.673696,0.000000
-0.369504,0.640000,-0.673696,0.000000
-0.640000,0.369504,-0.673696,0.000000
-0.739009,0.000000,-0.673696,0.000000
-0.640000,-0.369504,-0.673696,0.000000
-0.369504,-0.640000,-0.673696,0.000000
-0.000000,-0.739009,-0.673696,0.000000
0.369504,-0.640000,-0.673696,0.000000
0.640000,-0.369504,-0.673696,0.000000
0.445738,0.000000,-0.895163,0.000000
0.277913,0.348492,-0.895163,0.000000
-0.099186,0.434563,-0.895163,0.000000
-0.401596,0.193399,-0.895163,0.000000
-0.401596,-0.193399,-0.895163,0.000000
-0.099186,-0.434563,-0.895163,0.000000
0.277913,-0.348492,-0.895163,0.000000
0.000000,0.000000,-1.000000,0.000000
